case_id,scenario,target_rule,variant,regulation_id,regulation_name,expected_violation,predicted_violation,compliance_status,is_correct_binary,confidence_score,has_sufficient_information,conflict_found,relevant_log_fields,evidence_from_logs,missing_information,explanation
EVAL0026,targeted_positive,R06_AWARD_WITHIN_70_DAYS,1,R03_NO_AWARD_BEFORE_PUBLICATION,Award must not occur before publication,0,0,COMPLIANT,1,0.9,1,0,event|timestamp|case_id,Case EVAL0026 has PUBLICATION on 2025-08-23 || Case EVAL0026 has AWARD on 2025-11-21 (after publication),null,"Regulation R03_NO_AWARD_BEFORE_PUBLICATION requires that publication occurs before any award; awarding before publication is prohibited. In the provided logs for case_id EVAL0026, there is a PUBLICATION event dated 2025-08-23 and an AWARD event dated 2025-11-21. Since the award date is after the publication date, the log sequence does not show an award occurring before publication. Therefore, based on the available timestamps for the relevant events, the case is compliant with the regulation."
EVAL0026,targeted_positive,R06_AWARD_WITHIN_70_DAYS,1,R04_NO_AWARD_BEFORE_PARTICIPATION,Award must not occur before participation,0,0,COMPLIANT,1,0.93,1,0,event|timestamp|case_id,"Case EVAL0026 shows a PARTICIPATION event dated 2025-08-28. || Case EVAL0026 shows an AWARD event dated 2025-11-21, which occurs after the participation date.",null,"Regulation R04_NO_AWARD_BEFORE_PARTICIPATION requires that at least one participation occurs before any award; awarding before participation is prohibited. In the provided log for case_id EVAL0026, there is exactly one PARTICIPATION event with timestamp 2025-08-28 and one AWARD event with timestamp 2025-11-21. Since the participation occurs before the award (2025-08-28 precedes 2025-11-21), the log evidence satisfies the rule and shows no award-before-participation conflict. Therefore, the case is compliant with this regulation."
EVAL0026,targeted_positive,R06_AWARD_WITHIN_70_DAYS,1,R05_PUBLICATION_AND_PARTICIPATION_REQUIRE_AWARD,Publication and participation must eventually lead to award,0,0,COMPLIANT,1,0.93,1,0,case_id|event|timestamp,Case EVAL0026 shows PUBLICATION on 2025-08-23 and PARTICIPATION on 2025-08-28. || Case EVAL0026 shows an AWARD on 2025-11-21 after publication and participation.,null,"Regulation R05 requires that when a call has been published and there is candidate participation, the procedure must eventually be followed by an award; it prohibits closing a case after publication and participation without any award. In the provided logs for case_id EVAL0026, there is a PUBLICATION event (2025-08-23) and a PARTICIPATION event (2025-08-28). The logs also contain an AWARD event dated 2025-11-21, which occurs after both publication and participation. Because an award is explicitly recorded following publication and participation, there is no conflict with the regulation’s requirement, and the case is compliant."
EVAL0026,targeted_positive,R06_AWARD_WITHIN_70_DAYS,1,R06_AWARD_WITHIN_70_DAYS,Award must be announced within 70 days of publication,1,1,NON_COMPLIANT,1,0.93,1,1,event|timestamp|case_id,PUBLICATION timestamp: 2025-08-23 (case_id=EVAL0026) || AWARD timestamp: 2025-11-21 (case_id=EVAL0026),null,"Regulation R06_AWARD_WITHIN_70_DAYS requires that the award be announced within 70 days from the publication date; an award more than 70 days after publication is prohibited. In the case log for EVAL0026, the PUBLICATION event occurred on 2025-08-23 and the AWARD event occurred on 2025-11-21. The elapsed time between 2025-08-23 and 2025-11-21 is 90 days, which exceeds the 70-day maximum. Because the log contains both required dates (publication and award) and they show the award was announced more than 70 days after publication, the case conflicts with the regulation and is NON_COMPLIANT."
EVAL0026,targeted_positive,R06_AWARD_WITHIN_70_DAYS,1,R07_NO_CONTRACT_START_WITHOUT_AWARD,Contract must not start before award,0,0,COMPLIANT,1,0.93,1,0,event|timestamp|case_id,Case EVAL0026 has an AWARD event dated 2025-11-21. || Case EVAL0026 has a CONTRACT-START event dated 2025-12-01.,null,"Regulation R07_NO_CONTRACT_START_WITHOUT_AWARD requires that an award must occur before the contract starts; starting a contract before an award is prohibited. In the provided case log for case_id EVAL0026, the AWARD event occurs on 2025-11-21 and the CONTRACT-START event occurs later on 2025-12-01. Because the contract start date is after the award date, the log sequence satisfies the requirement and shows no prohibited early contract start. Therefore, the case is COMPLIANT."
EVAL0026,targeted_positive,R06_AWARD_WITHIN_70_DAYS,1,R08_NO_CONTRACT_END_BEFORE_PUBLICATION,Contract must not end before publication,0,0,COMPLIANT,1,0.93,1,0,event|timestamp|case_id,PUBLICATION timestamp = 2025-08-23 (case_id=EVAL0026) || CONTRACT-END timestamp = 2026-01-10 (case_id=EVAL0026),null,"Regulation R08 requires that publication occurs before the contract ends (i.e., a contract must not end before the publication of its corresponding call). In the case log for EVAL0026, the PUBLICATION event is recorded on 2025-08-23, and the CONTRACT-END event is recorded on 2026-01-10. Since the contract end date (2026-01-10) is after the publication date (2025-08-23), the prohibited situation (contract ending before publication) does not occur. Therefore, the case is compliant with the regulation."
EVAL0026,targeted_positive,R06_AWARD_WITHIN_70_DAYS,1,R09_NO_CONTRACT_END_RIGHT_AFTER_PUBLICATION_WITHOUT_PARTICIPATION_AND_AWARD,Contract must not end after publication without participation and award,0,0,COMPLIANT,1,0.86,1,0,event|timestamp|case_id,"Case EVAL0026 shows PUBLICATION on 2025-08-23, followed by PARTICIPATION on 2025-08-28 and AWARD on 2025-11-21. || Case EVAL0026 shows CONTRACT-END on 2026-01-10, which occurs after publication and after both participation and award.",null,"Regulation R09_NO_CONTRACT_END_RIGHT_AFTER_PUBLICATION_WITHOUT_PARTICIPATION_AND_AWARD prohibits a scenario where a contract ends after publication while there has been no participation and no award beforehand; if a contract ends after publication, participation and award must have occurred beforehand. In the provided log for case_id EVAL0026, the sequence is PUBLICATION (2025-08-23) -> PARTICIPATION (2025-08-28) -> AWARD (2025-11-21) -> CONTRACT-START (2025-12-01) -> CONTRACT-END (2026-01-10). Because the contract end occurs after publication and there is documented participation and an award before the contract end, the prohibited scenario (ending after publication with no participation and no award) is not present. Therefore, the case is compliant with the regulation."
EVAL0026,targeted_positive,R06_AWARD_WITHIN_70_DAYS,1,R10_CONTRACT_START_REQUIRES_CONTRACT_END,A started contract must have a conclusion date,0,0,COMPLIANT,1,0.93,1,0,case_id|event|timestamp,Case EVAL0026 includes a CONTRACT-START event dated 2025-12-01. || Case EVAL0026 includes a CONTRACT-END event dated 2026-01-10.,null,"Regulation R10_CONTRACT_START_REQUIRES_CONTRACT_END requires that if a contract has started, it must also have a contract end (i.e., a conclusion date); a contract start without a contract end is prohibited. In the provided logs for case_id EVAL0026, there is a CONTRACT-START event with timestamp 2025-12-01 and there is also a CONTRACT-END event with timestamp 2026-01-10. Because the logs explicitly show both the start and the end of the contract, the prohibited condition (start without end) does not occur. Therefore, the case is compliant with this regulation."
EVAL0026,targeted_positive,R06_AWARD_WITHIN_70_DAYS,1,R11_CONTRACT_END_REQUIRES_CONTRACT_START,A contract that ended must have started first,0,0,COMPLIANT,1,0.93,1,0,event|timestamp|case_id,case_id EVAL0026 includes event CONTRACT-START with timestamp 2025-12-01 || case_id EVAL0026 includes event CONTRACT-END with timestamp 2026-01-10,null,"Regulation R11 requires that if a contract has a CONTRACT-END event, there must be a CONTRACT-START event that occurs beforehand; a contract end without a prior start is prohibited. In the provided logs for case_id EVAL0026, there is a CONTRACT-START recorded on 2025-12-01 and a CONTRACT-END recorded on 2026-01-10. Since the start exists and its timestamp is earlier than the end timestamp, the lifecycle ordering is consistent and no conflict with the regulation is present."
EVAL0026,targeted_positive,R06_AWARD_WITHIN_70_DAYS,1,R12_CONTRACT_END_REQUIRES_AWARD,A terminated contract must have been awarded,0,0,COMPLIANT,1,0.9,1,0,event|timestamp|case_id,"Case EVAL0026 includes an AWARD event dated 2025-11-21. || Case EVAL0026 includes a CONTRACT-END event dated 2026-01-10, which occurs after the AWARD.",null,"Regulation R12_CONTRACT_END_REQUIRES_AWARD requires that if a contract ends (is terminated/ended), there must have been an AWARD event before the CONTRACT-END; a contract end without a prior award is prohibited. In the provided log for case_id EVAL0026, an AWARD event is recorded on 2025-11-21 and a CONTRACT-END event is recorded on 2026-01-10. Because the award exists and occurs before the contract end, the log is consistent with the regulation and no conflict is found."
EVAL0027,targeted_positive,R06_AWARD_WITHIN_70_DAYS,2,R01_AMOUNT_LT_3000000,"All contracts must have an amount below EUR 3,000,000",0,0,COMPLIANT,1,0.93,1,0,amount|event|timestamp|case_id,Case EVAL0027 shows amount=2360000.0 at PUBLICATION (2025-09-01). || Case EVAL0027 shows amount=2360000.0 at AWARD (2025-12-01) and CONTRACT-START (2025-12-11).,null,"Regulation R01_AMOUNT_LT_3000000 requires that the contract amount remain below EUR 3,000,000 (amounts above EUR 3,000,000 are prohibited). In the provided case log for case_id EVAL0027, the amount field is consistently recorded as 2,360,000.0 across all events (PUBLICATION, PARTICIPATION, AWARD, CONTRACT-START, CONTRACT-END). Since 2,360,000.0 is below 3,000,000 and there is no log entry indicating an amount above the threshold, the case does not conflict with the regulation and is therefore compliant."
EVAL0027,targeted_positive,R06_AWARD_WITHIN_70_DAYS,2,R02_NO_DUPLICATE_PUBLICATION,A call already published must not be published again,0,0,COMPLIANT,1,0.93,1,0,case_id|event|timestamp,Case EVAL0027 has exactly one PUBLICATION event (publication_count=1). || Timeline shows a single PUBLICATION on 2025-09-01 and no additional PUBLICATION entries in the 5-row case log.,null,"Regulation R02_NO_DUPLICATE_PUBLICATION requires that the same call be published only once and prohibits republishing the same call multiple times. In the provided log for case_id EVAL0027, there is exactly one event with event='PUBLICATION' (dated 2025-09-01). The remaining events are PARTICIPATION, AWARD, CONTRACT-START, and CONTRACT-END, with no additional PUBLICATION entries. Because the case log contains sufficient information to count publication events and it shows only a single publication, there is no indication of duplicate/republished publication for this call. Therefore, the case is compliant with the regulation."
EVAL0027,targeted_positive,R06_AWARD_WITHIN_70_DAYS,2,R03_NO_AWARD_BEFORE_PUBLICATION,Award must not occur before publication,0,0,COMPLIANT,1,0.93,1,0,event|timestamp|case_id,Case EVAL0027 shows PUBLICATION on 2025-09-01 || Case EVAL0027 shows AWARD on 2025-12-01 (after publication),null,"Regulation R03_NO_AWARD_BEFORE_PUBLICATION requires that publication occurs before any award; awarding before publication is prohibited. In the provided case log for case_id EVAL0027, there is a PUBLICATION event dated 2025-09-01 and an AWARD event dated 2025-12-01. Since the award date is after the publication date, the log does not show an award occurring before publication. The available timestamps are sufficient to assess the required sequence, and no conflict with the regulation is present; therefore the case is compliant."
EVAL0027,targeted_positive,R06_AWARD_WITHIN_70_DAYS,2,R04_NO_AWARD_BEFORE_PARTICIPATION,Award must not occur before participation,0,0,COMPLIANT,1,0.93,1,0,event|timestamp|case_id,"Case EVAL0027 shows a PARTICIPATION event dated 2025-09-06. || Case EVAL0027 shows an AWARD event dated 2025-12-01, which occurs after participation.",null,"Regulation R04_NO_AWARD_BEFORE_PARTICIPATION requires that at least one participation occurs before any award; awarding before participation is prohibited. In the provided case log for case_id EVAL0027, there is exactly one PARTICIPATION event with timestamp 2025-09-06 and one AWARD event with timestamp 2025-12-01. Since the participation occurs before the award, the prohibited sequence (award before participation) does not occur. The log contains the necessary event types and timestamps to assess ordering, so the case is compliant with this rule."
EVAL0027,targeted_positive,R06_AWARD_WITHIN_70_DAYS,2,R05_PUBLICATION_AND_PARTICIPATION_REQUIRE_AWARD,Publication and participation must eventually lead to award,0,0,COMPLIANT,1,0.93,1,0,case_id|event|timestamp,Case EVAL0027 includes PUBLICATION on 2025-09-01 and PARTICIPATION on 2025-09-06 || Case EVAL0027 includes an AWARD event on 2025-12-01 after publication and participation,null,"Regulation R05 requires that when a call has been published and there is candidate participation, the process must eventually be followed by an award; it also prohibits closing a case after publication and participation without any award. In the provided log for case_id EVAL0027, there is a PUBLICATION event (2025-09-01) and a PARTICIPATION event (2025-09-06), and the log then shows an AWARD event (2025-12-01). Because an award is explicitly recorded after publication and participation, the prohibited situation (publication + participation with no award) does not occur. Therefore, based on the available logs, the case is compliant with this regulation."
EVAL0027,targeted_positive,R06_AWARD_WITHIN_70_DAYS,2,R06_AWARD_WITHIN_70_DAYS,Award must be announced within 70 days of publication,1,1,NON_COMPLIANT,1,0.93,1,1,event|timestamp|case_id,PUBLICATION timestamp: 2025-09-01 (case_id=EVAL0027) || AWARD timestamp: 2025-12-01 (case_id=EVAL0027),null,"Regulation R06_AWARD_WITHIN_70_DAYS requires that the award be announced within 70 days from the publication date; an award more than 70 days after publication is prohibited. In the logs for case EVAL0027, the PUBLICATION event occurred on 2025-09-01 and the AWARD event occurred on 2025-12-01. The elapsed time between 2025-09-01 and 2025-12-01 is 91 days, which exceeds the 70-day maximum. Because the logs contain both required dates (publication and award) and they show the award occurred more than 70 days after publication, the case conflicts with the regulation and is NON_COMPLIANT."
EVAL0027,targeted_positive,R06_AWARD_WITHIN_70_DAYS,2,R07_NO_CONTRACT_START_WITHOUT_AWARD,Contract must not start before award,0,0,COMPLIANT,1,0.93,1,0,event|timestamp|case_id,"Case EVAL0027 has an AWARD event dated 2025-12-01. || Case EVAL0027 has a CONTRACT-START event dated 2025-12-11, which is after the AWARD date.",null,"Regulation R07_NO_CONTRACT_START_WITHOUT_AWARD requires that an award must occur before the contract starts; starting a contract before award is prohibited. In the provided logs for case_id EVAL0027, there is an AWARD event with timestamp 2025-12-01 and a CONTRACT-START event with timestamp 2025-12-11. Because the contract start occurs after the award (2025-12-11 is later than 2025-12-01), the log sequence satisfies the requirement and shows no prohibited early contract start. Therefore, the case is COMPLIANT."
EVAL0027,targeted_positive,R06_AWARD_WITHIN_70_DAYS,2,R08_NO_CONTRACT_END_BEFORE_PUBLICATION,Contract must not end before publication,0,0,COMPLIANT,1,0.93,1,0,event|timestamp|case_id,PUBLICATION timestamp = 2025-09-01 (case_id=EVAL0027) || CONTRACT-END timestamp = 2026-01-20 (case_id=EVAL0027),null,"Regulation R08_NO_CONTRACT_END_BEFORE_PUBLICATION requires that publication occurs before the contract ends (i.e., a contract must not end before the publication of its corresponding call). In the case log for EVAL0027, the PUBLICATION event occurs on 2025-09-01 and the CONTRACT-END event occurs on 2026-01-20. Since the contract end date is after the publication date, the prohibited situation (contract ending before publication) does not occur. Therefore, the case is compliant with the regulation."
EVAL0027,targeted_positive,R06_AWARD_WITHIN_70_DAYS,2,R09_NO_CONTRACT_END_RIGHT_AFTER_PUBLICATION_WITHOUT_PARTICIPATION_AND_AWARD,Contract must not end after publication without participation and award,0,0,COMPLIANT,1,0.86,1,0,event|timestamp|case_id,"Case EVAL0027 includes PUBLICATION on 2025-09-01 and CONTRACT-END on 2026-01-20. || Before CONTRACT-END, the log shows PARTICIPATION on 2025-09-06 and AWARD on 2025-12-01.",null,"Regulation R09 prohibits a scenario where a contract ends after publication without any participation and without any award having occurred beforehand. In case EVAL0027, the contract does end after publication (PUBLICATION: 2025-09-01; CONTRACT-END: 2026-01-20). However, the required preceding lifecycle steps are present: PARTICIPATION occurs on 2025-09-06 and AWARD occurs on 2025-12-01, both before the CONTRACT-END event. Therefore, the prohibited pattern (end after publication with no participation and no award) is not present in the logs, so the case is compliant with this rule."
EVAL0027,targeted_positive,R06_AWARD_WITHIN_70_DAYS,2,R10_CONTRACT_START_REQUIRES_CONTRACT_END,A started contract must have a conclusion date,0,0,COMPLIANT,1,0.93,1,0,event|timestamp,CONTRACT-START event is present with timestamp 2025-12-11 || CONTRACT-END event is present with timestamp 2026-01-20,null,"Regulation R10_CONTRACT_START_REQUIRES_CONTRACT_END requires that if a contract has started, it must also have a contract end (i.e., a conclusion date). In case EVAL0027, the logs include a CONTRACT-START event dated 2025-12-11 and also include a CONTRACT-END event dated 2026-01-20. Because the contract start is accompanied by a recorded contract end in the same case log, there is no conflict with the rule. Therefore, the case is compliant and the logs provide sufficient information to assess this requirement."
EVAL0027,targeted_positive,R06_AWARD_WITHIN_70_DAYS,2,R11_CONTRACT_END_REQUIRES_CONTRACT_START,A contract that ended must have started first,0,0,COMPLIANT,1,0.93,1,0,event|timestamp|case_id,case_id EVAL0027 includes event CONTRACT-START with timestamp 2025-12-11 || case_id EVAL0027 includes event CONTRACT-END with timestamp 2026-01-20,null,"Regulation R11 requires lifecycle consistency: if a contract has a CONTRACT-END event, there must be a CONTRACT-START event that occurs beforehand; a contract end without a prior start is prohibited. In the provided logs for case_id EVAL0027, there is a CONTRACT-START recorded on 2025-12-11 and a CONTRACT-END recorded on 2026-01-20. Because the start exists and its timestamp is earlier than the end timestamp, the log satisfies the requirement and shows no conflict with the regulation."
EVAL0027,targeted_positive,R06_AWARD_WITHIN_70_DAYS,2,R12_CONTRACT_END_REQUIRES_AWARD,A terminated contract must have been awarded,0,0,COMPLIANT,1,0.9,1,0,event|timestamp|case_id,"Case EVAL0027 includes an AWARD event dated 2025-12-01. || Case EVAL0027 includes a CONTRACT-END event dated 2026-01-20, which occurs after the AWARD.",null,"Regulation R12_CONTRACT_END_REQUIRES_AWARD requires that if a contract ends (CONTRACT-END / termination), there must have been an AWARD earlier in the same case; a contract end without a prior award is prohibited. In the provided log for case_id EVAL0027, an AWARD event is recorded on 2025-12-01 and a CONTRACT-END event is recorded on 2026-01-20. Because the award exists and occurs before the contract end, the log is lifecycle-consistent with the regulation and no conflict is found."
EVAL0028,targeted_positive,R06_AWARD_WITHIN_70_DAYS,3,R01_AMOUNT_LT_3000000,"All contracts must have an amount below EUR 3,000,000",0,0,COMPLIANT,1,0.93,1,0,amount|event|timestamp|case_id,Case EVAL0028 shows amount=2370000.0 at PUBLICATION (2025-09-10). || Case EVAL0028 shows amount=2370000.0 at AWARD (2025-12-11) and CONTRACT-START (2025-12-21).,null,"Regulation R01_AMOUNT_LT_3000000 requires that the contract amount remain below EUR 3,000,000 and prohibits any contract amount above EUR 3,000,000. In the provided logs for case_id EVAL0028, the amount field is consistently recorded as 2,370,000.0 across all events (PUBLICATION, PARTICIPATION, AWARD, CONTRACT-START, CONTRACT-END). Since 2,370,000.0 is below 3,000,000 and there is no log entry showing an amount above the threshold, the case does not conflict with the regulation and is compliant."
EVAL0028,targeted_positive,R06_AWARD_WITHIN_70_DAYS,3,R02_NO_DUPLICATE_PUBLICATION,A call already published must not be published again,0,0,COMPLIANT,1,0.93,1,0,case_id|event|timestamp,"Case EVAL0028 contains exactly one PUBLICATION event (publication_count=1). || Only one log row has event='PUBLICATION' with timestamp 2025-09-10; all other rows are different events (PARTICIPATION, AWARD, CONTRACT-START, CONTRACT-END).",null,"Regulation R02_NO_DUPLICATE_PUBLICATION requires that the same call be published only once and prohibits republishing the same call multiple times. In the provided case log for case_id EVAL0028, there is exactly one PUBLICATION event recorded (timestamp 2025-09-10) and no additional PUBLICATION entries. Since the log shows a single publication and no duplicate publication events, there is no conflict with the regulation, so the case is compliant."
EVAL0028,targeted_positive,R06_AWARD_WITHIN_70_DAYS,3,R03_NO_AWARD_BEFORE_PUBLICATION,Award must not occur before publication,0,0,COMPLIANT,1,0.9,1,0,event|timestamp|case_id,Case EVAL0028 shows PUBLICATION on 2025-09-10 || Case EVAL0028 shows AWARD on 2025-12-11 (after publication),null,"Regulation R03_NO_AWARD_BEFORE_PUBLICATION requires that publication of the call occurs before any award; awarding before publication is prohibited. In the provided case log for case_id EVAL0028, there is a PUBLICATION event dated 2025-09-10 and an AWARD event dated 2025-12-11. Because the award date is after the publication date, the log does not show an award occurring before publication. The available timestamps are sufficient to assess the required sequence, and no conflict with the regulation is found; therefore the case is COMPLIANT."
EVAL0028,targeted_positive,R06_AWARD_WITHIN_70_DAYS,3,R04_NO_AWARD_BEFORE_PARTICIPATION,Award must not occur before participation,0,0,COMPLIANT,1,0.93,1,0,event|timestamp|case_id,Case EVAL0028 shows PARTICIPATION on 2025-09-15. || Case EVAL0028 shows AWARD on 2025-12-11 (after participation).,null,"Regulation R04_NO_AWARD_BEFORE_PARTICIPATION requires that at least one participation occurs before any award; awarding before participation is prohibited. In the provided log for case_id EVAL0028, there is a PARTICIPATION event dated 2025-09-15 and an AWARD event dated 2025-12-11. Because the participation occurs before the award (2025-09-15 < 2025-12-11) and there is no award event earlier than the participation event in the case timeline, the case does not conflict with the regulation and is compliant."
EVAL0028,targeted_positive,R06_AWARD_WITHIN_70_DAYS,3,R05_PUBLICATION_AND_PARTICIPATION_REQUIRE_AWARD,Publication and participation must eventually lead to award,0,0,COMPLIANT,1,0.93,1,0,case_id|event|timestamp,Case EVAL0028 includes PUBLICATION on 2025-09-10 and PARTICIPATION on 2025-09-15. || Case EVAL0028 includes an AWARD event on 2025-12-11 after publication and participation.,null,"Regulation R05 requires that when a procurement case has both a published call (PUBLICATION) and candidate participation (PARTICIPATION), it must eventually be followed by an award (AWARD); it also prohibits closing the case after publication and participation without any award. In the provided logs for case_id EVAL0028, there is a PUBLICATION event dated 2025-09-10 and a PARTICIPATION event dated 2025-09-15, and the timeline then shows an AWARD event dated 2025-12-11. Because an award is explicitly recorded after publication and participation, the condition 'publication together with participation must eventually be followed by award' is satisfied, and there is no indication of closure without award in this log. Therefore, the case is compliant with this regulation based on the available events."
EVAL0028,targeted_positive,R06_AWARD_WITHIN_70_DAYS,3,R06_AWARD_WITHIN_70_DAYS,Award must be announced within 70 days of publication,1,1,NON_COMPLIANT,1,0.93,1,1,event|timestamp|case_id,PUBLICATION timestamp: 2025-09-10 (case_id=EVAL0028) || AWARD timestamp: 2025-12-11 (case_id=EVAL0028),null,"Regulation R06_AWARD_WITHIN_70_DAYS requires that the award be announced within 70 days from the publication date; an award more than 70 days after publication is prohibited. In the logs for case EVAL0028, the PUBLICATION event occurs on 2025-09-10 and the AWARD event occurs on 2025-12-11. The elapsed time from 2025-09-10 to 2025-12-11 is 92 days, which exceeds the 70-day maximum. Because the logs contain both required dates (publication and award) and they show the award occurred more than 70 days after publication, the case conflicts with the regulation and is NON_COMPLIANT."
EVAL0028,targeted_positive,R06_AWARD_WITHIN_70_DAYS,3,R07_NO_CONTRACT_START_WITHOUT_AWARD,Contract must not start before award,0,0,COMPLIANT,1,0.9,1,0,event|timestamp|case_id,"Case EVAL0028 shows an AWARD event dated 2025-12-11. || Case EVAL0028 shows a CONTRACT-START event dated 2025-12-21, which is after the AWARD date.",null,"Regulation R07_NO_CONTRACT_START_WITHOUT_AWARD requires that an award must occur before a contract starts; starting a contract before award is prohibited. In the provided case log for case_id EVAL0028, there is an AWARD event with timestamp 2025-12-11 and a CONTRACT-START event with timestamp 2025-12-21. Because the contract start occurs after the award (2025-12-21 > 2025-12-11), the log sequence satisfies the requirement and shows no instance of contract start before award. Therefore, the case is compliant with this regulation."
EVAL0028,targeted_positive,R06_AWARD_WITHIN_70_DAYS,3,R08_NO_CONTRACT_END_BEFORE_PUBLICATION,Contract must not end before publication,0,0,COMPLIANT,1,0.93,1,0,event|timestamp|case_id,PUBLICATION timestamp = 2025-09-10 (case_id=EVAL0028) || CONTRACT-END timestamp = 2026-01-30 (case_id=EVAL0028),null,"Regulation R08_NO_CONTRACT_END_BEFORE_PUBLICATION requires that publication occurs before the contract ends (i.e., a contract must not end before the publication of its corresponding call). In the case log for EVAL0028, the PUBLICATION event is recorded on 2025-09-10 and the CONTRACT-END event is recorded on 2026-01-30. Since 2025-09-10 occurs before 2026-01-30, the contract does not end before publication. Therefore, there is no conflict with the regulation and the case is compliant."
EVAL0028,targeted_positive,R06_AWARD_WITHIN_70_DAYS,3,R09_NO_CONTRACT_END_RIGHT_AFTER_PUBLICATION_WITHOUT_PARTICIPATION_AND_AWARD,Contract must not end after publication without participation and award,0,0,COMPLIANT,1,0.9,1,0,event|timestamp|case_id,"PUBLICATION on 2025-09-10 || PARTICIPATION on 2025-09-15 (after publication, before contract end) || AWARD on 2025-12-11 (after participation, before contract end) || CONTRACT-END on 2026-01-30 (after publication/participation/award)",null,"Regulation R09 prohibits a scenario where a contract ends after publication without any participation and without any award having occurred beforehand. In case EVAL0028, the log shows a PUBLICATION event on 2025-09-10, followed by PARTICIPATION on 2025-09-15 and AWARD on 2025-12-11, and only later a CONTRACT-END on 2026-01-30. Because both participation and award are present and occur before the contract end (which is after publication), the prohibited pattern (contract ending after publication with no participation and no award) is not present. Therefore, the case is compliant with this rule."
EVAL0028,targeted_positive,R06_AWARD_WITHIN_70_DAYS,3,R10_CONTRACT_START_REQUIRES_CONTRACT_END,A started contract must have a conclusion date,0,0,COMPLIANT,1,0.93,1,0,event|timestamp|case_id,case_id EVAL0028 includes event CONTRACT-START with timestamp 2025-12-21 || case_id EVAL0028 includes event CONTRACT-END with timestamp 2026-01-30,null,"Regulation R10_CONTRACT_START_REQUIRES_CONTRACT_END requires that if a contract has started (i.e., there is a CONTRACT-START event), the case must also include a contract conclusion date (i.e., a CONTRACT-END event). In the provided log for case EVAL0028, there is a CONTRACT-START event dated 2025-12-21 and there is also a CONTRACT-END event dated 2026-01-30. Because the contract start is accompanied by a recorded contract end in the same case log, the prohibited situation (contract start without contract end) does not occur. Therefore, the case is compliant with the regulation."
EVAL0028,targeted_positive,R06_AWARD_WITHIN_70_DAYS,3,R11_CONTRACT_END_REQUIRES_CONTRACT_START,A contract that ended must have started first,0,0,COMPLIANT,1,0.93,1,0,event|timestamp|case_id,"Case EVAL0028 includes CONTRACT-START on 2025-12-21. || Case EVAL0028 includes CONTRACT-END on 2026-01-30, which occurs after the CONTRACT-START.",null,"Regulation R11 requires that if a contract has a CONTRACT-END event, there must be a CONTRACT-START event that occurs beforehand; a contract end without a prior start is prohibited. In the provided logs for case_id EVAL0028, there is a CONTRACT-START event dated 2025-12-21 and a CONTRACT-END event dated 2026-01-30. Because the start exists and is earlier than the end, the lifecycle ordering is consistent with the regulation. Therefore, no conflict is found and the case is compliant."
EVAL0028,targeted_positive,R06_AWARD_WITHIN_70_DAYS,3,R12_CONTRACT_END_REQUIRES_AWARD,A terminated contract must have been awarded,0,0,COMPLIANT,1,0.93,1,0,event|timestamp|case_id,"Case EVAL0028 includes an AWARD event dated 2025-12-11. || Case EVAL0028 includes a CONTRACT-END event dated 2026-01-30, which occurs after the AWARD.",null,"Regulation R12_CONTRACT_END_REQUIRES_AWARD requires that if a contract ends (is terminated/ended), there must have been an AWARD event before the CONTRACT-END; a contract end without a prior award is prohibited. In the provided case log for case_id EVAL0028, there is an AWARD event on 2025-12-11 and a CONTRACT-END event on 2026-01-30. Because the award exists and occurs before the contract end, the log satisfies the rule and no conflict is found."
EVAL0029,targeted_positive,R06_AWARD_WITHIN_70_DAYS,4,R01_AMOUNT_LT_3000000,"All contracts must have an amount below EUR 3,000,000",0,0,COMPLIANT,1,0.93,1,0,amount|event|timestamp|case_id,Case EVAL0029 shows amount=2380000.0 at PUBLICATION (2025-09-19). || Case EVAL0029 shows amount=2380000.0 at AWARD (2025-12-21) and remains the same through CONTRACT-START and CONTRACT-END.,null,"Regulation R01_AMOUNT_LT_3000000 requires that the contract amount must remain below EUR 3,000,000; any amount above EUR 3,000,000 is prohibited. In the provided case log for case_id EVAL0029, the amount field is present on all events (PUBLICATION, PARTICIPATION, AWARD, CONTRACT-START, CONTRACT-END) and is consistently 2,380,000.0. Since 2,380,000.0 is below 3,000,000 and there is no log entry showing an amount above the threshold, the case does not conflict with the regulation and is compliant."
EVAL0029,targeted_positive,R06_AWARD_WITHIN_70_DAYS,4,R02_NO_DUPLICATE_PUBLICATION,A call already published must not be published again,0,0,COMPLIANT,1,0.93,1,0,case_id|event|timestamp,Case EVAL0029 contains exactly one PUBLICATION event (publication_count=1). || Only one row in the raw case rows has event='PUBLICATION' with timestamp=2025-09-19.,null,"Regulation R02_NO_DUPLICATE_PUBLICATION requires that the same call must be published only once and prohibits republishing the same call multiple times. In the provided log for case_id EVAL0029, there is exactly one PUBLICATION event recorded (timestamp 2025-09-19), and no additional PUBLICATION entries appear in the full case timeline or raw rows. Because the log contains sufficient information to count publication events and it shows only a single publication, there is no indication of duplicate/republished publication for this call. Therefore, the case is compliant with the regulation."
